isShowcaseListing,longitude,timeOnZillow,zestimate,daysOnZillow,zpid,taxAssessedValue,isUnmappable,priceForHDP,dateSold,state,isFeatured,isPremierBuilder,isPreforeclosureAuction,lotAreaValue,isNonOwnerOccupied,homeStatus,latitude,lotAreaUnit,bedrooms,zipcode,homeStatusForHDP,isZillowOwned,shouldHighlight,homeType,bathrooms,rentZestimate,price,city,streetAddress,country,currency,listing_sub_type,livingArea
False,-80.52336510627468,37330175000.0,,432,2062693841,,False,356796,1674633600000,ON,False,False,False,,True,RECENTLY_SOLD,43.47045795,,1.0,N2J2X9,RECENTLY_SOLD,False,False,APARTMENT,1.0,,356796,Waterloo,128 King St N #1011,CAN,CAD,{},
False,-79.62012,37848575000.0,,438,2070186051,,False,0,1674115200000,ON,False,False,False,,True,RECENTLY_SOLD,43.521197,,2.0,L5J0B1,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Mississauga,1575 Lakeshore Rd W #335,CAN,CAD,{},
False,-79.8606724,38971775000.0,,451,2061975120,,False,0,1672992000000,ON,False,False,False,,True,RECENTLY_SOLD,43.5373266,,1.0,L9T0B4,RECENTLY_SOLD,False,False,APARTMENT,1.0,,0,Milton,1471 Maple Ave #208,CAN,CAD,{},711.0
False,-79.42825108987651,46229375000.0,,535,2079631255,,False,0,1665730800000,ON,False,False,False,,True,RECENTLY_SOLD,43.6431587,,2.0,M6J0E5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Toronto,20 Minowan Miikan Ln,CAN,CAD,{},780.0
False,-79.386612,46661375000.0,,540,2067831476,,False,1635000,1665298800000,ON,False,False,False,,True,RECENTLY_SOLD,43.67884,,1.0,M4W1V7,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1635000,Toronto,66 Roxborough St E #101,CAN,CAD,{},
False,-79.70281557330352,47352575000.0,,548,2061935268,,False,0,1664607600000,ON,False,False,False,,True,RECENTLY_SOLD,44.35279305600109,,1.0,L4N6W2,RECENTLY_SOLD,False,False,APARTMENT,1.0,,0,Barrie,30 Loggers Run #1,CAN,CAD,{},559.0
False,-79.27082483,47698175000.0,,552,2066521659,,False,1035500,1664262000000,ON,False,False,False,,True,RECENTLY_SOLD,43.696559,,2.0,M1L4G6,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1035500,Toronto,15 Mystic Ave,CAN,CAD,{},
False,-77.33963554784467,48734975000.0,,564,2064286500,,False,0,1663225200000,ON,False,False,False,,True,RECENTLY_SOLD,44.169648458109535,,2.0,K8N5R7,RECENTLY_SOLD,False,False,APARTMENT,1.0,,0,Belleville,175 Haig Rd #113,CAN,CAD,{},750.0
False,-79.361361,48734975000.0,,564,2070888533,,False,1243500,1663225200000,ON,False,False,False,,True,RECENTLY_SOLD,43.645303,,2.0,M5A0L3,RECENTLY_SOLD,False,False,APARTMENT,3.5,,1243500,Toronto,118 Merchants Wharf,CAN,CAD,{},1215.0
False,-79.74537,49944575000.0,,578,2061873034,,False,0,1662015600000,ON,False,False,False,,True,RECENTLY_SOLD,44.799391,,2.0,L0K1S0,RECENTLY_SOLD,False,False,APARTMENT,1.5,,0,Georgian Bay,4 Carnoustie Ln,CAN,CAD,{},1074.0
False,-79.6307028,50549375000.0,,585,2062371084,,False,825000,1661410800000,ON,False,False,False,,True,RECENTLY_SOLD,43.5143965,,4.0,L5J4J9,RECENTLY_SOLD,False,False,APARTMENT,4.0,,825000,Mississauga,1180 Walden Cir #34,CAN,CAD,{},1541.0
False,-79.25907762947774,52363775000.0,,606,2062598177,,False,999000,1659596400000,ON,False,False,False,,True,RECENTLY_SOLD,43.762186414582786,,2.0,M1P3X8,RECENTLY_SOLD,False,False,APARTMENT,1.0,,999000,Toronto,5 Applefield Dr,CAN,CAD,{},
False,-79.2812115,54523775000.0,,631,2062861015,,False,540000,1657436400000,ON,False,False,False,,True,RECENTLY_SOLD,43.7774165,,1.0,M1S0G3,RECENTLY_SOLD,False,False,APARTMENT,1.0,,540000,Toronto,125 Village Green Sq #1806,CAN,CAD,{},600.0
False,-79.32569825093917,54782975000.0,,634,2062115147,,False,1250000,1657177200000,ON,False,False,False,4447.0,True,RECENTLY_SOLD,43.80907015466255,sqft,2.0,M1W2W8,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1250000,Toronto,3 Mossbrook Cres,CAN,CAD,{},
False,-78.37083,56683775000.0,,656,2077431516,,False,0,1655276400000,ON,False,False,False,,True,RECENTLY_SOLD,44.304721,,2.0,K9J0H8,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Peterborough,344 Florence Dr,CAN,CAD,{},900.0
False,-79.77564771290322,57893375000.0,,670,2065884452,,False,2650,1654066800000,ON,False,False,False,,True,RECENTLY_SOLD,43.43479866451613,,2.0,L6M0Y5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,2650,Oakville,2490 Old Bronte Rd #724,CAN,CAD,{},
False,-79.44338538819332,57979775000.0,,671,2064082946,,False,0,1653980400000,ON,False,False,False,,True,RECENTLY_SOLD,43.79387455,,2.0,L4J8G4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Vaughan,11 Townsgate Dr #1502,CAN,CAD,{},
False,-79.404734,59275775000.0,,686,2080848207,,False,645000,1652684400000,ON,False,False,False,,True,RECENTLY_SOLD,43.685682,,2.0,M4V1R4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,645000,Toronto,223 Saint Clair Ave W,CAN,CAD,{},
False,-79.361178,59707775000.0,,691,2065622840,,False,902800,1652252400000,ON,False,False,False,,True,RECENTLY_SOLD,43.659404,,2.0,M5A0C2,RECENTLY_SOLD,False,False,APARTMENT,2.0,,902800,Toronto,55 Regent Park Blvd #2402,CAN,CAD,{},
False,-79.36526524579524,61003775000.0,,706,2066397348,,False,730000,1650956400000,ON,False,False,False,,True,RECENTLY_SOLD,43.6497947,,1.0,M5A4M8,RECENTLY_SOLD,False,False,APARTMENT,1.0,,730000,Toronto,222 The Esplanade #1224,CAN,CAD,{},
False,-79.38171,62213375000.0,,720,2066521681,,False,1300000,1649746800000,ON,False,False,False,,True,RECENTLY_SOLD,43.64877,,2.0,M5R0C1,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1300000,Toronto,175 Pears Ave #TOWNHOUSE,CAN,CAD,{},1100.0
False,-79.3521684,62818175000.0,,727,2064289146,,False,1700000,1649142000000,ON,False,False,False,,True,RECENTLY_SOLD,43.6956285,,3.0,M4K3M9,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1700000,Toronto,81 Hopedale Ave,CAN,CAD,{},
False,-79.67326981692852,63250175000.0,,732,2066620742,,False,0,1648710000000,ON,False,False,False,,True,RECENTLY_SOLD,44.36711212426862,,1.0,L4N6H6,RECENTLY_SOLD,False,False,APARTMENT,1.0,,0,Barrie,73 Trillium Cres,CAN,CAD,{},1500.0
False,-79.3783574,63941375000.0,,740,2071874654,,False,1230000,1648018800000,ON,False,False,False,,True,RECENTLY_SOLD,43.6721777,,3.0,M4W3M3,RECENTLY_SOLD,False,False,APARTMENT,3.0,,1230000,Toronto,360 Bloor St E #1010,CAN,CAD,{},
False,-79.33715048,64027775000.0,,741,2071355324,,False,1665000,1647932400000,ON,False,False,False,1999.0,True,RECENTLY_SOLD,43.670056422857144,sqft,1.0,M4M2Z3,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1665000,Toronto,116 Galt Ave,CAN,CAD,{},
False,-79.1670894,65755775000.0,,761,2066482934,,False,1702000,1646208000000,ON,False,False,False,0.3150826446281,True,RECENTLY_SOLD,43.7810547,acres,3.0,M1C1P7,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1702000,Toronto,2 Bonacres Ave,CAN,CAD,{},
False,-79.37375954545455,66446975000.0,,769,2068763074,,False,1590000,1645516800000,ON,False,False,False,,True,RECENTLY_SOLD,43.64213554545454,,3.0,M5E0A4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1590000,Toronto,15 Queens Quay E #3302,CAN,CAD,{},
False,-79.397431,66446975000.0,,769,2071739092,,False,3450000,1645516800000,ON,False,False,False,,True,RECENTLY_SOLD,43.66866,,2.0,M5R2B5,RECENTLY_SOLD,False,False,APARTMENT,3.0,,3450000,Toronto,1 Bedford Rd #808,CAN,CAD,{},
False,-79.3954581,66706175000.0,,772,2067082210,,False,1250000,1645257600000,ON,False,False,False,,True,RECENTLY_SOLD,43.6965164,,3.0,M4S3G9,RECENTLY_SOLD,False,False,APARTMENT,3.0,,1250000,Toronto,18 Merton St #702,CAN,CAD,{},
False,-79.386005,67051775000.0,,776,2071882464,,False,1108000,1644912000000,ON,False,False,False,,True,RECENTLY_SOLD,43.661667,,2.0,M4Y1A5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1108000,Toronto,38 Grenville St #3904,CAN,CAD,{},
False,-79.39005485489048,67138175000.0,,777,2066441194,,False,1271500,1644825600000,ON,False,False,False,,True,RECENTLY_SOLD,43.646006850000006,,3.0,M5V0C4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1271500,Toronto,8 Mercer St #3107,CAN,CAD,{},
False,-79.395016,67483775000.0,,781,2066601077,,False,1201000,1644480000000,ON,False,False,False,,True,RECENTLY_SOLD,43.706954,,2.0,M4S0A4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1201000,Toronto,89 Dunfield Ave UNIT 2910,CAN,CAD,{},
False,-79.385478,68088575000.0,,788,2066404657,,False,1390000,1643875200000,ON,False,False,False,,True,RECENTLY_SOLD,43.664635,,3.0,M4Y0G4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1390000,Toronto,11 Wellesley St W #2405,CAN,CAD,{},
False,-79.49379104418347,69298175000.0,,802,2080872304,,False,1299000,1642665600000,ON,False,False,False,,True,RECENTLY_SOLD,43.65144905,,2.0,M8X0A5,RECENTLY_SOLD,False,False,APARTMENT,0.0,,1299000,Toronto,30 Old Mill Rd #104,CAN,CAD,{},
False,-79.380323,69816575000.0,,808,2066511311,,False,1610000,1642147200000,ON,False,False,False,,True,RECENTLY_SOLD,43.649755,,2.0,M5H4G5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1610000,Toronto,311 Bay St #4206,CAN,CAD,{},
False,-79.39487298058252,70680575000.0,,818,2071902290,,False,2150000,1641283200000,ON,False,False,False,,True,RECENTLY_SOLD,43.70387316504854,,2.0,M4S1T4,RECENTLY_SOLD,False,False,APARTMENT,1.0,,2150000,Toronto,95 Hillsdale Ave E,CAN,CAD,{},
False,-79.3890255,73963775000.0,,856,2067831962,,False,715000,1638000000000,ON,False,False,False,,True,RECENTLY_SOLD,43.8416396,,2.0,L3T7W5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,715000,Markham,130 Pond Dr #206,CAN,CAD,{},
False,-80.2646021975,30072576000.0,,348,2068470186,,False,340000,1681887600000,ON,False,False,False,,True,RECENTLY_SOLD,43.138603100000005,,2.0,N3T2G6,RECENTLY_SOLD,False,False,APARTMENT,1.0,,340000,Brantford,150 Colborne St #302,CAN,CAD,{},700.0
False,-79.379207,32923776000.0,,381,2066646999,,False,865000,1679036400000,ON,False,False,False,,True,RECENTLY_SOLD,43.654711,,2.0,M5B2R3,RECENTLY_SOLD,False,False,APARTMENT,2.0,,865000,Toronto,210 Victoria St #3201,CAN,CAD,{},
False,-79.38171,33614976000.0,,389,2060697441,,False,560000,1678348800000,ON,False,False,False,,True,RECENTLY_SOLD,43.64877,,1.0,M5A0G2,RECENTLY_SOLD,False,False,APARTMENT,1.0,,560000,Toronto,455 Front St E #S316,CAN,CAD,{},
False,-80.52336510627468,37330176000.0,,432,2062693841,,False,356796,1674633600000,ON,False,False,False,,True,RECENTLY_SOLD,43.47045795,,1.0,N2J2X9,RECENTLY_SOLD,False,False,APARTMENT,1.0,,356796,Waterloo,128 King St N #1011,CAN,CAD,{},
False,-79.62012,37848576000.0,,438,2070186051,,False,0,1674115200000,ON,False,False,False,,True,RECENTLY_SOLD,43.521197,,2.0,L5J0B1,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Mississauga,1575 Lakeshore Rd W #335,CAN,CAD,{},
False,-79.8606724,38971776000.0,,451,2061975120,,False,0,1672992000000,ON,False,False,False,,True,RECENTLY_SOLD,43.5373266,,1.0,L9T0B4,RECENTLY_SOLD,False,False,APARTMENT,1.0,,0,Milton,1471 Maple Ave #208,CAN,CAD,{},711.0
False,-79.42825108987651,46229376000.0,,535,2079631255,,False,0,1665730800000,ON,False,False,False,,True,RECENTLY_SOLD,43.6431587,,2.0,M6J0E5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Toronto,20 Minowan Miikan Ln,CAN,CAD,{},780.0
False,-79.386612,46661376000.0,,540,2067831476,,False,1635000,1665298800000,ON,False,False,False,,True,RECENTLY_SOLD,43.67884,,1.0,M4W1V7,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1635000,Toronto,66 Roxborough St E #101,CAN,CAD,{},
False,-79.70281557330352,47352576000.0,,548,2061935268,,False,0,1664607600000,ON,False,False,False,,True,RECENTLY_SOLD,44.35279305600109,,1.0,L4N6W2,RECENTLY_SOLD,False,False,APARTMENT,1.0,,0,Barrie,30 Loggers Run #1,CAN,CAD,{},559.0
False,-79.27082483,47698176000.0,,552,2066521659,,False,1035500,1664262000000,ON,False,False,False,,True,RECENTLY_SOLD,43.696559,,2.0,M1L4G6,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1035500,Toronto,15 Mystic Ave,CAN,CAD,{},
False,-77.33963554784467,48734976000.0,,564,2064286500,,False,0,1663225200000,ON,False,False,False,,True,RECENTLY_SOLD,44.169648458109535,,2.0,K8N5R7,RECENTLY_SOLD,False,False,APARTMENT,1.0,,0,Belleville,175 Haig Rd #113,CAN,CAD,{},750.0
False,-79.361361,48734976000.0,,564,2070888533,,False,1243500,1663225200000,ON,False,False,False,,True,RECENTLY_SOLD,43.645303,,2.0,M5A0L3,RECENTLY_SOLD,False,False,APARTMENT,3.5,,1243500,Toronto,118 Merchants Wharf,CAN,CAD,{},1215.0
False,-79.74537,49944576000.0,,578,2061873034,,False,0,1662015600000,ON,False,False,False,,True,RECENTLY_SOLD,44.799391,,2.0,L0K1S0,RECENTLY_SOLD,False,False,APARTMENT,1.5,,0,Georgian Bay,4 Carnoustie Ln,CAN,CAD,{},1074.0
False,-79.6307028,50549376000.0,,585,2062371084,,False,825000,1661410800000,ON,False,False,False,,True,RECENTLY_SOLD,43.5143965,,4.0,L5J4J9,RECENTLY_SOLD,False,False,APARTMENT,4.0,,825000,Mississauga,1180 Walden Cir #34,CAN,CAD,{},1541.0
False,-79.25907762947774,52363776000.0,,606,2062598177,,False,999000,1659596400000,ON,False,False,False,,True,RECENTLY_SOLD,43.762186414582786,,2.0,M1P3X8,RECENTLY_SOLD,False,False,APARTMENT,1.0,,999000,Toronto,5 Applefield Dr,CAN,CAD,{},
False,-79.2812115,54523776000.0,,631,2062861015,,False,540000,1657436400000,ON,False,False,False,,True,RECENTLY_SOLD,43.7774165,,1.0,M1S0G3,RECENTLY_SOLD,False,False,APARTMENT,1.0,,540000,Toronto,125 Village Green Sq #1806,CAN,CAD,{},600.0
False,-79.32569825093917,54782976000.0,,634,2062115147,,False,1250000,1657177200000,ON,False,False,False,4447.0,True,RECENTLY_SOLD,43.80907015466255,sqft,2.0,M1W2W8,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1250000,Toronto,3 Mossbrook Cres,CAN,CAD,{},
False,-78.37083,56683776000.0,,656,2077431516,,False,0,1655276400000,ON,False,False,False,,True,RECENTLY_SOLD,44.304721,,2.0,K9J0H8,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Peterborough,344 Florence Dr,CAN,CAD,{},900.0
False,-79.77564771290322,57893376000.0,,670,2065884452,,False,2650,1654066800000,ON,False,False,False,,True,RECENTLY_SOLD,43.43479866451613,,2.0,L6M0Y5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,2650,Oakville,2490 Old Bronte Rd #724,CAN,CAD,{},
False,-79.44338538819332,57979776000.0,,671,2064082946,,False,0,1653980400000,ON,False,False,False,,True,RECENTLY_SOLD,43.79387455,,2.0,L4J8G4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Vaughan,11 Townsgate Dr #1502,CAN,CAD,{},
False,-79.404734,59275776000.0,,686,2080848207,,False,645000,1652684400000,ON,False,False,False,,True,RECENTLY_SOLD,43.685682,,2.0,M4V1R4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,645000,Toronto,223 Saint Clair Ave W,CAN,CAD,{},
False,-79.361178,59707776000.0,,691,2065622840,,False,902800,1652252400000,ON,False,False,False,,True,RECENTLY_SOLD,43.659404,,2.0,M5A0C2,RECENTLY_SOLD,False,False,APARTMENT,2.0,,902800,Toronto,55 Regent Park Blvd #2402,CAN,CAD,{},
False,-79.36526524579524,61003776000.0,,706,2066397348,,False,730000,1650956400000,ON,False,False,False,,True,RECENTLY_SOLD,43.6497947,,1.0,M5A4M8,RECENTLY_SOLD,False,False,APARTMENT,1.0,,730000,Toronto,222 The Esplanade #1224,CAN,CAD,{},
False,-79.38171,62213376000.0,,720,2066521681,,False,1300000,1649746800000,ON,False,False,False,,True,RECENTLY_SOLD,43.64877,,2.0,M5R0C1,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1300000,Toronto,175 Pears Ave #TOWNHOUSE,CAN,CAD,{},1100.0
False,-79.3521684,62818176000.0,,727,2064289146,,False,1700000,1649142000000,ON,False,False,False,,True,RECENTLY_SOLD,43.6956285,,3.0,M4K3M9,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1700000,Toronto,81 Hopedale Ave,CAN,CAD,{},
False,-79.67326981692852,63250176000.0,,732,2066620742,,False,0,1648710000000,ON,False,False,False,,True,RECENTLY_SOLD,44.36711212426862,,1.0,L4N6H6,RECENTLY_SOLD,False,False,APARTMENT,1.0,,0,Barrie,73 Trillium Cres,CAN,CAD,{},1500.0
False,-79.3783574,63941376000.0,,740,2071874654,,False,1230000,1648018800000,ON,False,False,False,,True,RECENTLY_SOLD,43.6721777,,3.0,M4W3M3,RECENTLY_SOLD,False,False,APARTMENT,3.0,,1230000,Toronto,360 Bloor St E #1010,CAN,CAD,{},
False,-79.33715048,64027776000.0,,741,2071355324,,False,1665000,1647932400000,ON,False,False,False,1999.0,True,RECENTLY_SOLD,43.670056422857144,sqft,1.0,M4M2Z3,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1665000,Toronto,116 Galt Ave,CAN,CAD,{},
False,-79.1670894,65755776000.0,,761,2066482934,,False,1702000,1646208000000,ON,False,False,False,0.3150826446281,True,RECENTLY_SOLD,43.7810547,acres,3.0,M1C1P7,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1702000,Toronto,2 Bonacres Ave,CAN,CAD,{},
False,-79.37375954545455,66446976000.0,,769,2068763074,,False,1590000,1645516800000,ON,False,False,False,,True,RECENTLY_SOLD,43.64213554545454,,3.0,M5E0A4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1590000,Toronto,15 Queens Quay E #3302,CAN,CAD,{},
False,-79.397431,66446976000.0,,769,2071739092,,False,3450000,1645516800000,ON,False,False,False,,True,RECENTLY_SOLD,43.66866,,2.0,M5R2B5,RECENTLY_SOLD,False,False,APARTMENT,3.0,,3450000,Toronto,1 Bedford Rd #808,CAN,CAD,{},
False,-79.3954581,66706176000.0,,772,2067082210,,False,1250000,1645257600000,ON,False,False,False,,True,RECENTLY_SOLD,43.6965164,,3.0,M4S3G9,RECENTLY_SOLD,False,False,APARTMENT,3.0,,1250000,Toronto,18 Merton St #702,CAN,CAD,{},
False,-79.386005,67051776000.0,,776,2071882464,,False,1108000,1644912000000,ON,False,False,False,,True,RECENTLY_SOLD,43.661667,,2.0,M4Y1A5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1108000,Toronto,38 Grenville St #3904,CAN,CAD,{},
False,-79.39005485489048,67138176000.0,,777,2066441194,,False,1271500,1644825600000,ON,False,False,False,,True,RECENTLY_SOLD,43.646006850000006,,3.0,M5V0C4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1271500,Toronto,8 Mercer St #3107,CAN,CAD,{},
False,-79.395016,67483776000.0,,781,2066601077,,False,1201000,1644480000000,ON,False,False,False,,True,RECENTLY_SOLD,43.706954,,2.0,M4S0A4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1201000,Toronto,89 Dunfield Ave UNIT 2910,CAN,CAD,{},
False,-79.385478,68088576000.0,,788,2066404657,,False,1390000,1643875200000,ON,False,False,False,,True,RECENTLY_SOLD,43.664635,,3.0,M4Y0G4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1390000,Toronto,11 Wellesley St W #2405,CAN,CAD,{},
False,-79.49379104418347,69298176000.0,,802,2080872304,,False,1299000,1642665600000,ON,False,False,False,,True,RECENTLY_SOLD,43.65144905,,2.0,M8X0A5,RECENTLY_SOLD,False,False,APARTMENT,0.0,,1299000,Toronto,30 Old Mill Rd #104,CAN,CAD,{},
False,-79.380323,69816576000.0,,808,2066511311,,False,1610000,1642147200000,ON,False,False,False,,True,RECENTLY_SOLD,43.649755,,2.0,M5H4G5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,1610000,Toronto,311 Bay St #4206,CAN,CAD,{},
False,-79.39487298058252,70680576000.0,,818,2071902290,,False,2150000,1641283200000,ON,False,False,False,,True,RECENTLY_SOLD,43.70387316504854,,2.0,M4S1T4,RECENTLY_SOLD,False,False,APARTMENT,1.0,,2150000,Toronto,95 Hillsdale Ave E,CAN,CAD,{},
False,-79.3890255,73963776000.0,,856,2067831962,,False,715000,1638000000000,ON,False,False,False,,True,RECENTLY_SOLD,43.8416396,,2.0,L3T7W5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,715000,Markham,130 Pond Dr #206,CAN,CAD,{},
False,-80.2646021975,30072578000.0,,348,2068470186,,False,340000,1681887600000,ON,False,False,False,,True,RECENTLY_SOLD,43.138603100000005,,2.0,N3T2G6,RECENTLY_SOLD,False,False,APARTMENT,1.0,,340000,Brantford,150 Colborne St #302,CAN,CAD,{},700.0
False,-79.379207,32923778000.0,,381,2066646999,,False,865000,1679036400000,ON,False,False,False,,True,RECENTLY_SOLD,43.654711,,2.0,M5B2R3,RECENTLY_SOLD,False,False,APARTMENT,2.0,,865000,Toronto,210 Victoria St #3201,CAN,CAD,{},
False,-79.38171,33614978000.0,,389,2060697441,,False,560000,1678348800000,ON,False,False,False,,True,RECENTLY_SOLD,43.64877,,1.0,M5A0G2,RECENTLY_SOLD,False,False,APARTMENT,1.0,,560000,Toronto,455 Front St E #S316,CAN,CAD,{},
False,-80.52336510627468,37330178000.0,,432,2062693841,,False,356796,1674633600000,ON,False,False,False,,True,RECENTLY_SOLD,43.47045795,,1.0,N2J2X9,RECENTLY_SOLD,False,False,APARTMENT,1.0,,356796,Waterloo,128 King St N #1011,CAN,CAD,{},
False,-79.62012,37848578000.0,,438,2070186051,,False,0,1674115200000,ON,False,False,False,,True,RECENTLY_SOLD,43.521197,,2.0,L5J0B1,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Mississauga,1575 Lakeshore Rd W #335,CAN,CAD,{},
False,-79.8606724,38971778000.0,,451,2061975120,,False,0,1672992000000,ON,False,False,False,,True,RECENTLY_SOLD,43.5373266,,1.0,L9T0B4,RECENTLY_SOLD,False,False,APARTMENT,1.0,,0,Milton,1471 Maple Ave #208,CAN,CAD,{},711.0
False,-79.42825108987651,46229378000.0,,535,2079631255,,False,0,1665730800000,ON,False,False,False,,True,RECENTLY_SOLD,43.6431587,,2.0,M6J0E5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Toronto,20 Minowan Miikan Ln,CAN,CAD,{},780.0
False,-79.386612,46661378000.0,,540,2067831476,,False,1635000,1665298800000,ON,False,False,False,,True,RECENTLY_SOLD,43.67884,,1.0,M4W1V7,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1635000,Toronto,66 Roxborough St E #101,CAN,CAD,{},
False,-79.70281557330352,47352578000.0,,548,2061935268,,False,0,1664607600000,ON,False,False,False,,True,RECENTLY_SOLD,44.35279305600109,,1.0,L4N6W2,RECENTLY_SOLD,False,False,APARTMENT,1.0,,0,Barrie,30 Loggers Run #1,CAN,CAD,{},559.0
False,-79.27082483,47698178000.0,,552,2066521659,,False,1035500,1664262000000,ON,False,False,False,,True,RECENTLY_SOLD,43.696559,,2.0,M1L4G6,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1035500,Toronto,15 Mystic Ave,CAN,CAD,{},
False,-77.33963554784467,48734978000.0,,564,2064286500,,False,0,1663225200000,ON,False,False,False,,True,RECENTLY_SOLD,44.169648458109535,,2.0,K8N5R7,RECENTLY_SOLD,False,False,APARTMENT,1.0,,0,Belleville,175 Haig Rd #113,CAN,CAD,{},750.0
False,-79.361361,48734978000.0,,564,2070888533,,False,1243500,1663225200000,ON,False,False,False,,True,RECENTLY_SOLD,43.645303,,2.0,M5A0L3,RECENTLY_SOLD,False,False,APARTMENT,3.5,,1243500,Toronto,118 Merchants Wharf,CAN,CAD,{},1215.0
False,-79.74537,49944578000.0,,578,2061873034,,False,0,1662015600000,ON,False,False,False,,True,RECENTLY_SOLD,44.799391,,2.0,L0K1S0,RECENTLY_SOLD,False,False,APARTMENT,1.5,,0,Georgian Bay,4 Carnoustie Ln,CAN,CAD,{},1074.0
False,-79.6307028,50549378000.0,,585,2062371084,,False,825000,1661410800000,ON,False,False,False,,True,RECENTLY_SOLD,43.5143965,,4.0,L5J4J9,RECENTLY_SOLD,False,False,APARTMENT,4.0,,825000,Mississauga,1180 Walden Cir #34,CAN,CAD,{},1541.0
False,-79.25907762947774,52363778000.0,,606,2062598177,,False,999000,1659596400000,ON,False,False,False,,True,RECENTLY_SOLD,43.762186414582786,,2.0,M1P3X8,RECENTLY_SOLD,False,False,APARTMENT,1.0,,999000,Toronto,5 Applefield Dr,CAN,CAD,{},
False,-79.2812115,54523778000.0,,631,2062861015,,False,540000,1657436400000,ON,False,False,False,,True,RECENTLY_SOLD,43.7774165,,1.0,M1S0G3,RECENTLY_SOLD,False,False,APARTMENT,1.0,,540000,Toronto,125 Village Green Sq #1806,CAN,CAD,{},600.0
False,-79.32569825093917,54782978000.0,,634,2062115147,,False,1250000,1657177200000,ON,False,False,False,4447.0,True,RECENTLY_SOLD,43.80907015466255,sqft,2.0,M1W2W8,RECENTLY_SOLD,False,False,APARTMENT,1.0,,1250000,Toronto,3 Mossbrook Cres,CAN,CAD,{},
False,-78.37083,56683778000.0,,656,2077431516,,False,0,1655276400000,ON,False,False,False,,True,RECENTLY_SOLD,44.304721,,2.0,K9J0H8,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Peterborough,344 Florence Dr,CAN,CAD,{},900.0
False,-79.77564771290322,57893378000.0,,670,2065884452,,False,2650,1654066800000,ON,False,False,False,,True,RECENTLY_SOLD,43.43479866451613,,2.0,L6M0Y5,RECENTLY_SOLD,False,False,APARTMENT,2.0,,2650,Oakville,2490 Old Bronte Rd #724,CAN,CAD,{},
False,-79.44338538819332,57979778000.0,,671,2064082946,,False,0,1653980400000,ON,False,False,False,,True,RECENTLY_SOLD,43.79387455,,2.0,L4J8G4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,0,Vaughan,11 Townsgate Dr #1502,CAN,CAD,{},
False,-79.404734,59275778000.0,,686,2080848207,,False,645000,1652684400000,ON,False,False,False,,True,RECENTLY_SOLD,43.685682,,2.0,M4V1R4,RECENTLY_SOLD,False,False,APARTMENT,2.0,,645000,Toronto,223 Saint Clair Ave W,CAN,CAD,{},
