isShowcaseListing,longitude,timeOnZillow,zestimate,daysOnZillow,zpid,taxAssessedValue,isUnmappable,priceForHDP,dateSold,state,isFeatured,isPremierBuilder,isPreforeclosureAuction,lotAreaValue,isNonOwnerOccupied,homeStatus,latitude,lotAreaUnit,bedrooms,zipcode,homeStatusForHDP,isZillowOwned,shouldHighlight,homeType,bathrooms,rentZestimate,price,city,streetAddress,country,currency,listing_sub_type,livingArea
False,,62052666000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369466000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319866000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639866000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052668000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369468000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319868000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639868000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052670000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369470000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319870000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639870000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052671000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369471000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319871000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639871000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052673000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369473000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319873000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639873000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052675000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369475000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319875000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639875000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052676000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369476000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319876000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639876000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052677000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369477000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319877000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639877000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052678000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369478000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319878000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639878000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052679000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369479000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319879000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639879000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052681000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369481000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319881000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639881000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052682000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369482000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319882000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639882000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052683000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369483000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319883000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639883000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052684000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369484000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319884000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639884000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052685000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369485000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319885000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639885000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052686000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369486000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319886000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639886000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052688000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369488000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319888000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639888000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052689000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369489000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319889000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639889000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052690000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369490000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319890000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639890000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,,62052691000,,718,2071870830,,False,430000,1650524400000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St #409,CAN,CAD,{},
False,-79.419914,80369491000,,930,2068504642,,False,1452000,1632207600000,ON,False,False,False,,True,RECENTLY_SOLD,43.661144,,0,M6G3H2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1452000,Toronto,429 Montrose Ave,CAN,CAD,{},750
False,,81319891000,,941,2071852833,,False,430000,1631257200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,M5V1B7,RECENTLY_SOLD,False,False,CONDO,1,,430000,Toronto,600 Fleet St UNIT 232,CAN,CAD,{},
False,,85639891000,,991,2069940188,,False,1300000,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,,,0,N1S0A8,RECENTLY_SOLD,False,False,SINGLE_FAMILY,4,,1300000,Cambridge,386 Salisbury Ave,CAN,CAD,{},
False,-79.784454,8743892000,399800,101,54771504,371838,False,382000,1703836800000,CA,False,False,False,436,True,RECENTLY_SOLD,43.239178,sqft,1,95112,RECENTLY_SOLD,False,False,CONDO,1,1870,382000,San Jose,516 Martha St UNIT 101,USA,USD,{},368
False,,16433492000,,190,2081239808,,False,2650,1696143600000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,L5B4P2,RECENTLY_SOLD,False,False,CONDO,2,,2650,Mississauga,225 Webb Dr #719,CAN,CAD,{},
False,,34231892000,,396,2060697441,,False,560000,1678348800000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M5A0G2,RECENTLY_SOLD,False,False,APARTMENT,1,,560000,Toronto,455 Front St E #S316,CAN,CAD,{},
False,,37947092000,,439,2062693841,,False,356796,1674633600000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,N2J2X9,RECENTLY_SOLD,False,False,APARTMENT,1,,356796,Waterloo,128 King St N #1011,CAN,CAD,{},
False,,47278292000,,547,2067831476,,False,1635000,1665298800000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M4W1V7,RECENTLY_SOLD,False,False,APARTMENT,1,,1635000,Toronto,66 Roxborough St E #101,CAN,CAD,{},
False,-79.35185,48919892000,,566,2065418982,,False,2400,1663657200000,ON,False,False,False,,True,RECENTLY_SOLD,43.74086,,1,M3B2S5,FOR_RENT,False,False,SINGLE_FAMILY,1,,1480000,Toronto,2 Hemford Cres,CAN,CAD,{},
False,-79.37558,50734292000,,587,2062922615,,False,1600,1661842800000,ON,False,False,False,,True,RECENTLY_SOLD,43.667984,,1,M4X1L1,FOR_RENT,False,False,CONDO,1,,820000,Toronto,500 Sherbourne St UNIT 2103,CAN,CAD,{},
False,,55140692000,,638,2062861015,,False,540000,1657436400000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M1S0G3,RECENTLY_SOLD,False,False,APARTMENT,1,,540000,Toronto,125 Village Green Sq #1806,CAN,CAD,{},600
False,,61620692000,,713,2066397348,,False,730000,1650956400000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M5A4M8,RECENTLY_SOLD,False,False,APARTMENT,1,,730000,Toronto,222 The Esplanade #1224,CAN,CAD,{},
False,,62225492000,,720,2068101466,,False,540000,1650351600000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M4Y2K2,RECENTLY_SOLD,False,False,CONDO,1,,540000,Toronto,40 Homewood Ave #1606,CAN,CAD,{},
False,,62571092000,,724,2065399166,,False,730000,1650006000000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M2N7L4,RECENTLY_SOLD,False,False,CONDO,1,,730000,Toronto,10 Northtown Way #1807,CAN,CAD,{},
False,,62571092000,,724,2081979610,,False,1751000,1650006000000,ON,False,False,False,967,True,RECENTLY_SOLD,,sqft,1,M6J2T6,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1751000,Toronto,1 1/2 Montrose Ave,CAN,CAD,{},
False,,64644692000,,748,2071355324,,False,1665000,1647932400000,ON,False,False,False,1999,True,RECENTLY_SOLD,,sqft,1,M4M2Z3,RECENTLY_SOLD,False,False,APARTMENT,1,,1665000,Toronto,116 Galt Ave,CAN,CAD,{},
False,,65335892000,,756,2069605580,,False,1537000,1647241200000,ON,False,False,False,1842,True,RECENTLY_SOLD,,sqft,1,M6G3A2,RECENTLY_SOLD,False,False,SINGLE_FAMILY,2,,1537000,Toronto,11 Jersey Ave,CAN,CAD,{},
False,,67495892000,,781,2066397498,,False,1500000,1645084800000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M6J1H2,RECENTLY_SOLD,False,False,CONDO,2,,1500000,Toronto,993 Queen St W #306,CAN,CAD,{},
False,,68273492000,,790,2071933571,,False,1200000,1644307200000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M5V3T1,RECENTLY_SOLD,False,False,CONDO,1,,1200000,Toronto,410 Queens Quay W #1508,CAN,CAD,{},
False,,69483092000,,804,2087330199,,False,1800000,1643097600000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M2R2R6,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1800000,Toronto,328 Moore Park Ave,CAN,CAD,{},
False,,74839892000,,866,2060811810,,False,499000,1637740800000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M2J4S6,RECENTLY_SOLD,False,False,CONDO,1,,499000,Toronto,260 Seneca Hill Dr #1415,CAN,CAD,{},
False,,77431892000,,896,2067856352,,False,670800,1635145200000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M5V3Z1,RECENTLY_SOLD,False,False,CONDO,1,,670800,Toronto,25 Telegram Mews #4805,CAN,CAD,{},
False,,77950292000,,902,2068378892,,False,1068000,1634626800000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M4W0A8,RECENTLY_SOLD,False,False,APARTMENT,2,,1068000,Toronto,1 Bloor St E #3409,CAN,CAD,{},
False,,78468692000,,908,2068624023,,False,1275000,1634108400000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M6J2J2,RECENTLY_SOLD,False,False,APARTMENT,1,,1275000,Toronto,81 Palmerston Ave,CAN,CAD,{},
False,,79591892000,,921,2068793543,,False,910000,1632985200000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M4W0A8,RECENTLY_SOLD,False,False,APARTMENT,1,,910000,Toronto,1 Bloor St E #2911,CAN,CAD,{},
False,,81060692000,,938,2068700061,,False,685000,1631516400000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M5V0E9,RECENTLY_SOLD,False,False,CONDO,1,,685000,Toronto,300 Front St W #3514,CAN,CAD,{},600
False,,82097492000,,950,2069116871,,False,620000,1630479600000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M4P0C1,RECENTLY_SOLD,False,False,CONDO,1,,620000,Toronto,8 Eglinton Ave E #5607,CAN,CAD,{},
False,,82875092000,,959,2070202156,,False,600000,1629702000000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M5V3W6,RECENTLY_SOLD,False,False,CONDO,1,,600000,Toronto,20 Blue Jays Way #521,CAN,CAD,{},
False,,83998292000,,972,2084880518,,False,520000,1628578800000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,L4L1Y9,RECENTLY_SOLD,False,False,CONDO,1,,520000,Vaughan,7730 Kipling Ave #705,CAN,CAD,{},
False,,85207892000,,986,2068762491,,False,523000,1627369200000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M1S5T1,RECENTLY_SOLD,False,False,CONDO,1,,523000,Toronto,2627 McCowan Rd #1111,CAN,CAD,{},
False,,85726292000,,992,2079903523,,False,875000,1626850800000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,M5E0A9,RECENTLY_SOLD,False,False,CONDO,1,,875000,Toronto,88 Scott St #507,CAN,CAD,{},
False,,85812692000,,993,2069556817,,False,1421000,1626764400000,ON,False,False,False,4403,True,RECENTLY_SOLD,,sqft,1,L6Y0T7,RECENTLY_SOLD,False,False,SINGLE_FAMILY,1,,1421000,Brampton,21 Gosling St,CAN,CAD,{},
False,,85985492000,,995,2070486561,,False,530000,1626591600000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,L4K4Z4,RECENTLY_SOLD,False,False,CONDO,1,,530000,Vaughan,898 Portage Pkwy #2211,CAN,CAD,{},
False,,92724692000,,1073,2071651009,,False,410000,1619852400000,ON,False,False,False,,True,RECENTLY_SOLD,,,1,N1H4G8,RECENTLY_SOLD,False,False,CONDO,1,,410000,Guelph,5 Gordon St #212,CAN,CAD,{},699
